Sol_Index,RadViz_X,RadViz_Y,Obj_Corner_BGA_DeltaW,Obj_Corner_Bump_DeltaW,Obj_Corner_C4_DeltaW,Obj_Theta_JA, Interposer CTE,Bulk silicon thickness,Bump copper height,Bump pitch,Bump solder height,Heatsink Thermal resistance,Interposer thickness,PCB CTE,PCB k_z,PCB thickness,Substrate core CTE,Substrate core thickness,TIM1 k,TIM1 thk,UF flipchip CTE,UF interposer CTE,interposer k_z,BGA solder,Bump solder,C4 solder
44,0.012389556513125715,-0.17144070731908564,0.000935805245100709,0.2964894472497201,0.050318688060126356,8.469087625601505,4.887987739649649e-06,0.3242813996818979,0.05674295641951337,0.12336322072973066,0.04991848336588956,1.0100966590366254,0.13972075202116183,1.5273989558999566e-05,0.7558166322398623,1.1393880301646007,6.737100741451887e-06,0.754916860743778,5.761043466673314,0.1742397661642429,2.8908140701349102e-05,2.0148835321694587e-05,50.10834153495561,SAC305,SAC205,SAC405
45,-0.21966564520970713,-0.023675389758990497,0.01334670556328093,0.08263697280958729,0.07077815796635262,5.287644781829429,4.9078024256062076e-06,0.3281885885681251,0.04209635271480943,0.14467833619007164,0.05999679828273001,0.9433172625233279,0.28792712988131025,1.6019310940790182e-05,0.5389680189777504,0.9749836221894388,3.739367594528883e-06,0.7328594425017725,28.99634187854651,0.19631605608181218,2.1531875053884233e-05,2.126786638862225e-05,115.33721506970497,SAC105,SAC305,SAC305
46,0.2203863806574357,-0.04462585351025818,0.003040679263008154,0.0752270646693984,0.20325130529856927,4.3007446134972485,4.443356527720461e-06,0.3323777517128966,0.04429054082727317,0.14620536103924114,0.05520046600449915,1.1091523860600603,0.29090657057613395,1.6643243519497122e-05,0.6247666440968811,1.9678964438864575,8.731092389600136e-06,0.6471864000605672,26.502768064567945,0.16601953770717973,2.1489364877291464e-05,2.991762603775801e-05,52.67090513590056,SAC105,SAC405,SAC305
47,0.009750292398573232,0.1677257863080408,0.0025080310586709496,0.10059184277235043,0.06884043096433029,12.085040633149212,4.929341736343028e-06,0.695978161272966,0.05654344733837417,0.11939550082011446,0.05807235103475706,1.5303743732811679,0.15431695624867936,1.6064667679018702e-05,0.5510786768877083,0.8158887317252616,6.389115577383152e-06,0.6640844220802039,5.185197597235106,0.16125440913019765,2.1243695612790798e-05,2.1055739109263136e-05,174.31640552089425,SAC205,SAC105,SAC405
48,-0.0034598708341319114,-0.07743621802727822,0.0027024840892845518,0.1946511007986135,0.06343589507363484,7.485426214590709,4.674425549749428e-06,0.29623273541557105,0.05606096206268995,0.1429463634452443,0.049275061136865035,1.335543582898982,0.14765317721511326,1.534799503093055e-05,0.5225135222641635,1.618435313096959,6.764970279672215e-06,0.7094396375098896,5.802719276058918,0.1621650986509858,2.7422316639273435e-05,2.011661367520541e-05,119.81513293122212,SAC105,SAC205,SAC305
49,0.25543021547302885,-0.09245046039086956,0.0007512672382708282,0.12338907826809384,0.1960989225671316,4.443278092672003,4.48097492772723e-06,0.2576587408999159,0.05799334702955271,0.12232461334150081,0.04964566160781955,0.8657157845602877,0.27242955698916715,1.5215044899529731e-05,0.5506713326742003,1.031332316509297,8.526294508835148e-06,0.6499419705743477,29.335828790653956,0.15637674299074822,2.783260566928275e-05,2.9629487591241665e-05,54.87169149560527,SAC305,SAC405,SAC405
50,0.19720493375070824,0.1660762060091505,0.001955518209101214,0.05765370537402731,0.1664415951363432,10.22696280830501,4.459773557018052e-06,0.33629533360978914,0.044184102083711235,0.1198338227196539,0.059521107636803516,0.8444330135539007,0.29114221475392404,1.6644479814619472e-05,0.5559188018258022,0.8456431949138574,5.552098158969503e-06,0.6048079215589266,6.030948961478201,0.18226851309075595,2.1521531735098047e-05,2.942413920823124e-05,46.47980983420156,SAC205,SAC305,SAC305
51,0.06862356782784114,0.16360514677396315,0.0064942614760217,0.04697304316423831,0.15011317059327842,9.57205458276998,4.447769990715362e-06,0.673891826614927,0.041583766449136646,0.14069884034424684,0.058595817485354224,0.8445453292314079,0.2831596423683191,1.6457249902646765e-05,0.5116074650374519,0.8021570100475776,3.6264794361549273e-06,0.723014134599963,5.556764031464713,0.18180466989304747,2.1884051496547196e-05,2.89493999147508e-05,78.4463897484747,SAC205,SAC405,SAC305
52,-0.046552829759877706,0.28175502649235606,0.005878803939878668,0.05938119074727255,0.08056415127382664,13.46253271792761,4.44277970018242e-06,0.6972891796359,0.04435286220284896,0.12162375100276666,0.058548680036920334,1.8737194650136835,0.2836173019660894,1.625385941331673e-05,0.5243051740871546,0.8107651402348824,3.831089791297504e-06,0.6057269827152783,6.242958503233385,0.18434852969257576,2.1629907208093976e-05,2.1776739756377665e-05,81.84120541050245,SAC205,SAC105,SAC305
53,0.07677814005009125,-0.340327862003515,0.0014203914723025293,0.3311228563574447,0.09277144266661093,4.488276834164523,4.895461987003232e-06,0.3242203914212475,0.05672846728214374,0.12316925622212713,0.05933781077620617,1.0873097365964983,0.1397798963996601,1.5992539083371745e-05,0.5357492789357217,1.988354641414564,6.107667859841551e-06,0.753396634680704,27.310052580874633,0.1734836556895556,2.8995532059153953e-05,2.0396847620117628e-05,157.97378801834373,SAC205,SAC405,SAC405
54,-0.0723977292433586,-0.26135368819064836,0.004912916805701892,0.2784541428368536,0.05018537935109617,4.575502192111261,4.913472274054455e-06,0.3340065672063954,0.05971937866439908,0.12915172161729244,0.04979688699666126,0.8008331313264953,0.14349249203001185,1.623485815663164e-05,0.7178411365495415,1.1298668684942679,3.9998029502915124e-06,0.7189103622205408,28.536786811554528,0.2014914404262552,2.753999345425006e-05,2.0152638690138916e-05,116.83831551066493,SAC305,SAC205,SAC305
55,-0.06598057964655563,-0.11084434962532244,0.007622513984457227,0.13672625252278517,0.08607936095074388,4.195263837103323,4.484201444754396e-06,0.271239093985415,0.05865813836594398,0.14266429433288078,0.054642145871571804,0.827962961238477,0.288378398815688,1.6619787179415328e-05,0.9785154603071708,2.290102833839759,3.3855827679558823e-06,0.4160594022058232,29.839451628741838,0.17104764949691745,2.83932094690154e-05,2.1693993204915874e-05,45.80837515478476,SAC205,SAC105,SAC305
