Sol_Index,RadViz_X,RadViz_Y,Obj_Corner_BGA_DeltaW,Obj_Corner_Bump_DeltaW,Obj_Corner_C4_DeltaW,Obj_Theta_JA, Interposer CTE,Bulk silicon thickness,Bump copper height,Bump pitch,Bump solder height,Heatsink Thermal resistance,Interposer thickness,PCB CTE,PCB k_z,PCB thickness,Substrate core CTE,Substrate core thickness,TIM1 k,TIM1 thk,UF flipchip CTE,UF interposer CTE,interposer k_z,BGA solder,Bump solder,C4 solder
20,0.034589965211557036,-0.2674917798475627,0.0008155179967891904,0.2994115361198783,0.06288995645639545,4.712222747646346,4.936513915758305e-06,0.3874654394871488,0.05732390226052009,0.10890618426086819,0.05963006486529922,0.7897112057642786,0.11721312478505547,1.5819164830339833e-05,0.9104845878658583,1.0748001008806018,7.907191727872672e-06,0.7261057590985529,7.852071208502538,0.058165452680480345,2.8121552670235078e-05,2.1790135086675254e-05,45.11728013439517,SAC305,SAC105,SAC405
21,-0.03645546198622501,0.04958789025155642,0.010229082661544453,0.048977945594272265,0.14017088247509663,6.059882054673292,4.1728645469923315e-06,0.6546563087822288,0.0422818416740257,0.12575074785443502,0.056370942393728946,0.8295626255524333,0.2694718248128173,1.6316029405526192e-05,0.5764107720389513,1.0994171829846136,3.1367529570960846e-06,0.40606262264717086,9.809943362730431,0.12538752630191347,2.0515707884542697e-05,2.791868027212691e-05,43.8315632016053,SAC105,SAC405,SAC105
22,0.07341096275036973,-0.3385226731514429,0.0016639048588506127,0.3277217717654997,0.0933580495083199,4.3621546922936645,4.779607060419338e-06,0.3553550418345693,0.059089592104667424,0.11883721802390693,0.05955514273822195,0.8375363730671521,0.1008587138598971,1.6813018773625835e-05,0.8928101452920201,2.1672859198791716,7.1701433625821045e-06,0.72682314908998,24.143847475579204,0.055207606853976014,2.874061141681677e-05,2.1387663308184648e-05,51.53962778947047,SAC405,SAC105,SAC305
23,-0.08469440049727253,0.259826676839158,0.011324435796059356,0.039503248735175786,0.1350279670379655,10.191246141000219,4.147662949335775e-06,0.7428883780275726,0.0443550664095477,0.12253456681977924,0.058626858962089724,2.14707289467247,0.2677804714690792,1.6839946900396176e-05,0.938433561936091,0.8659724751607789,3.278457378893992e-06,0.7316214612598118,10.017242030689529,0.09298971605891648,2.0840780934090462e-05,2.8534920868292293e-05,96.68959913631349,SAC105,SAC405,SAC105
24,0.11985051920928924,0.2985409418286928,0.0009717901690162465,0.05348938801741123,0.10980404692942568,12.800227445405033,4.161200600772522e-06,0.6427119305748296,0.043502447388056475,0.12683989440168258,0.05866674103095965,2.1797126228044617,0.26911269315641523,1.684377481427875e-05,0.8275909486181989,0.875500075299912,8.190780116087903e-06,0.7671085506039709,6.100071244103827,0.09605274027974603,2.1180455216119777e-05,2.6407578329907685e-05,77.1412895826903,SAC405,SAC405,SAC105
25,-0.33280402804453135,-0.21887520278456582,0.015365970908314921,0.205005009373029,0.05877165181038414,4.361328491390687,4.836798698504373e-06,0.3368324745469769,0.05914878788980047,0.1339892975957595,0.059953677663074176,0.7737507291939306,0.11578276967247714,1.629781766909236e-05,0.5156963945439231,1.866816618987951,4.201691395139327e-06,0.7231141081429522,29.444661650135735,0.05435296871999147,2.089396158501697e-05,2.137935775329214e-05,40.17204118458431,SAC105,SAC105,SAC305
26,0.09959674095860034,0.3608534948659769,0.006293781340505105,0.035990745050211624,0.15636686556545704,12.311050308378126,4.260957315562553e-06,0.6809296264347886,0.0443363246736264,0.12602808122828055,0.05995905257535681,1.10383276951056,0.25209310155770315,1.680596929249211e-05,0.5537580832975559,0.8837811695403912,7.376526007184181e-06,0.4315838867955493,5.262701166176917,0.06620243290590984,2.147849491483628e-05,2.7668549714969284e-05,73.22281531914862,SAC105,SAC405,SAC305
27,0.07609552235827392,0.2420112669925541,0.0033200337373085415,0.04762817007762857,0.11543209064732589,11.154790835303094,4.18964937701501e-06,0.7416194761023129,0.04351066783955494,0.13421327907955802,0.05918781803072727,1.1197463066993696,0.26811368817099857,1.645856851270221e-05,0.9532748247390304,1.146450511704004,7.673051140364237e-06,0.7170284421296192,5.17052542476995,0.06679193341188429,2.1252800171552074e-05,2.049795170390771e-05,81.75679468159979,SAC105,SAC405,SAC305
28,-0.03960009558283978,0.06007577149363322,0.0035195039579934795,0.22762449117377406,0.05671760667830557,11.701836867028781,4.922994963677554e-06,0.6404758101407612,0.05729856890065079,0.10887148216727735,0.05845462120472375,0.7897112057642786,0.11862803343661853,1.6867568805936037e-05,0.9194994640930678,1.073110295000141,7.448568878062612e-06,0.7235402229995787,6.44411348002661,0.1231731349669818,2.063003251113297e-05,2.0498581428164023e-05,41.71037294027877,SAC105,SAC105,SAC405
29,-0.288083981837554,0.013507956712955285,0.011842299124558258,0.1788241028609789,0.04302518411830519,9.10201517377708,4.705247916174792e-06,0.264729524705353,0.059034687505237604,0.13395929859479336,0.05593204411198837,2.1747927044182918,0.1165346526508496,1.652274188479954e-05,0.5350407837773459,1.2339180419490237,3.3512812994142893e-06,0.7604395627740055,24.16680454583732,0.12139980226781484,2.092766112433953e-05,2.1446265244368293e-05,43.817705108614504,SAC105,SAC105,SAC305
30,0.10277022504594739,0.3889488559780752,0.003067588304477944,0.05153634162466205,0.12049515450417868,13.998491906773237,4.34576911412414e-06,0.6392931274435862,0.04122643870981026,0.13393657003425508,0.05852770860755702,2.122506544297572,0.26859916857181065,1.6442791342825018e-05,0.9436393973960676,0.9702294082279627,7.588185799857347e-06,0.6078193578703214,5.964168392238084,0.13875511224743342,2.0892280021013104e-05,2.0507919785606192e-05,82.17962183273839,SAC105,SAC405,SAC105
31,0.037782651186114395,-0.15672984646208227,0.0011405933275506076,0.2241045419204359,0.0697701816861127,5.44301264931912,4.922994963677554e-06,0.3874654394871488,0.05711027113794803,0.10887148216727735,0.05527784793052564,0.7897112057642786,0.2566291200481527,1.6311705534088387e-05,0.9188892081354897,0.9500632003598878,7.613947635849964e-06,0.7215408821184425,8.728634819355959,0.12715300090415876,2.8121552670235078e-05,2.1733913466024816e-05,41.71037294027877,SAC205,SAC105,SAC405
32,0.0448756883063633,0.06234407831774274,0.0009932135690768331,0.2342113051315148,0.06622930776153206,11.994793448126877,4.879051923250137e-06,0.3670676258160027,0.04439744580863207,0.10786269515760982,0.05527784793052564,0.8223102981269773,0.11117667498395259,1.6307802221023268e-05,0.9188892081354897,0.9500632003598878,8.462609368321071e-06,0.7215408821184425,7.3358977331393165,0.12761381561259588,2.8367630808017252e-05,2.1733913466024816e-05,88.35088123003882,SAC205,SAC105,SAC405
33,-0.19789494110414557,0.01006323896249685,0.01291119858212369,0.054908270059064776,0.07703084260671537,5.225309780505822,4.064606487976221e-06,0.3835720415831189,0.043527739767266635,0.14931096737540395,0.05666166696985797,1.2177481577754135,0.2693757086341435,1.638740134567131e-05,0.9497958305040681,0.8699125124434679,4.119897725948595e-06,0.7203465526030304,23.804644073751838,0.05834899907245064,2.0507240863768924e-05,2.0919379028906996e-05,41.805100004694935,SAC105,SAC405,SAC305
34,-0.08483815720300802,-0.06164497455372809,0.014512281359893677,0.07784956583034786,0.17324749906081707,4.231576751281855,4.3244277948718005e-06,0.27989018158909146,0.04246483794901303,0.1491022144968322,0.05671914216190045,0.870549414101965,0.2798606202371027,1.689737405181034e-05,0.8177419414616078,2.22242996136224,3.431017401318628e-06,0.5924399886414016,10.590259333098192,0.06266970498716304,2.1270211930144025e-05,2.9789857732052023e-05,80.71577891478451,SAC105,SAC405,SAC305
35,-0.09000294272914484,-0.05770645971813459,0.009604307597464858,0.08547148426063371,0.09705052006939255,4.188059433732455,4.076215342334433e-06,0.2904976541253211,0.04246483794901303,0.14763776776892515,0.05660495953693898,0.8013756222328838,0.26985875992274216,1.4511849455846532e-05,0.8097230796268182,2.2575756739879402,4.120104087205047e-06,0.4139516456088377,24.098107412594317,0.061697855447729905,2.0854403900570498e-05,2.077354584894812e-05,41.740773630698065,SAC105,SAC405,SAC305
36,-0.036887444637139215,-0.02301060855748136,0.010190613016820862,0.059041285940290775,0.13835584230767553,4.430140996816224,4.366962034030886e-06,0.286592769181937,0.05634494252842126,0.12249575200790468,0.05928619421354924,0.906734372578283,0.26775006293959086,1.6584211033439658e-05,0.5305929980486599,1.2282960849431899,3.209707183448635e-06,0.42066205812685775,9.77646681322495,0.05827077394713008,2.0840797184637547e-05,2.8538654707202332e-05,74.60934155551205,SAC105,SAC405,SAC105
37,-0.15049197517456722,-0.15287352227707462,0.008367064013361129,0.1852193566608346,0.04491712564195025,4.508065118152557,4.867502768639126e-06,0.35523417165438553,0.059325416692716515,0.14741209961783108,0.05841171461765059,0.8293863737603328,0.11813586990179163,1.545216265777667e-05,0.5354664976224195,1.2340736095849378,4.085957379714183e-06,0.7373482875484488,29.549895864680852,0.05513268503424368,2.0812185472849664e-05,2.1849977835109816e-05,43.817705108614504,SAC105,SAC105,SAC305
38,0.12242347151953681,0.0018146814827688454,0.001369309900907433,0.07701571034888453,0.1294569538132054,5.684612701300092,4.186386483643489e-06,0.69421185924426,0.05929821710153174,0.13832958387390137,0.059981925325511616,0.9205819297145109,0.2757678659785144,1.696447388760857e-05,0.5167981307214646,2.017043979059794,7.759572570840134e-06,0.7577377562697694,8.585223190193101,0.11464132855940419,2.122715765303931e-05,2.1370341816285824e-05,43.08643743463501,SAC205,SAC405,SAC405
39,0.33288552155957357,-0.042459161862813635,0.0009023747813048183,0.07520726140029743,0.2376506289094687,4.376896419502744,4.181322491155571e-06,0.26177079218125154,0.04433292445811835,0.12422857302691283,0.05997795820641115,1.1147355849830383,0.2950274552457421,1.680457870619702e-05,0.5399546667436126,1.9551378090404645,8.105433836228707e-06,0.7491076192022178,11.460799933210973,0.06227318439405439,2.1208296956228116e-05,2.8037500005440205e-05,54.75560828467903,SAC205,SAC405,SAC305
40,-0.1368310453927818,0.062294191889421,0.010695507296668447,0.05540379714812315,0.08697451019912406,6.684322983683805,4.370034593997243e-06,0.643766270613215,0.040856301336651885,0.13393657003425508,0.05852770860755702,1.2348317823213728,0.2689068690987959,1.6442791342825018e-05,0.5305159129695625,0.9735364312387141,3.209707183448635e-06,0.6078193578703214,22.756497814038497,0.13875511224743342,2.0886807770756553e-05,2.0507919785606192e-05,82.70622920754012,SAC105,SAC405,SAC105
41,-0.05556488251698559,-0.062142214445714786,0.0136701353833996,0.07867481691975695,0.1763103189296089,4.224456710554362,4.2500770797638405e-06,0.2895154443475027,0.046362669618534844,0.14974997342684193,0.05845016578606282,0.8425399696618816,0.26366026484864974,1.6297721754921352e-05,0.8439800129654395,2.1863191327576175,4.402289179114457e-06,0.4430996344109669,9.928056942682414,0.0621598994638273,2.0338920748664603e-05,2.751272651590448e-05,40.85854143366521,SAC105,SAC405,SAC405
42,-0.08869552686719957,0.07120562598287059,0.012753964944249683,0.0385454889014363,0.14630947639164504,6.188525951414979,4.185000478132676e-06,0.722185980617376,0.043527739767266635,0.14931096737540395,0.05754808517640779,0.8803600548604595,0.26937073315116095,1.675828639157286e-05,0.8923972050631084,0.8699209665154356,3.435467429181761e-06,0.7366137496813068,9.974170851684658,0.1385248208211738,2.0820119532254128e-05,2.76611398811173e-05,41.89653614896791,SAC105,SAC405,SAC305
43,0.13213297787752118,-0.36720534659217086,0.0007875763360965115,0.3423251772982377,0.11268922761221235,4.3621546922936645,4.779607060419338e-06,0.2547445060966172,0.0572967329021469,0.11910854403677053,0.05955514273822195,0.7898555937667109,0.11663286807561545,1.5852409827397757e-05,0.910630089759,2.290214113682042,7.652081267164151e-06,0.7196312231612434,24.62124535181002,0.055207606853976014,2.8150571996490164e-05,2.1394432219773317e-05,42.60652634663508,SAC405,SAC105,SAC405
44,0.13617985436681013,0.06705975710011984,0.005631704803444472,0.03666227313441531,0.17997422539295316,6.210120114485644,4.1728645469923315e-06,0.681320823163532,0.04245425269905831,0.12575074785443502,0.05995887885591443,1.1058811634344694,0.2694718248128173,1.6316029405526192e-05,0.5763593615480024,1.1103578796867613,7.680877356084647e-06,0.40606262264717086,9.809943362730431,0.12538752630191347,2.1498851153591564e-05,2.791868027212691e-05,43.8315632016053,SAC105,SAC405,SAC305
45,-0.079644978711494,0.11794771214112618,0.01209009150156818,0.04289272689260543,0.14396277003153218,7.381315585976014,4.147662949335775e-06,0.3883248936107702,0.04353019942330936,0.12253456681977924,0.05864662456475333,2.14707289467247,0.2677804714690792,1.6839946900396176e-05,0.938433561936091,0.8696836323916927,3.278457378893992e-06,0.7316214612598118,23.920481400238113,0.13447940324826674,2.0840780934090462e-05,2.8547694537782985e-05,96.91063081544553,SAC105,SAC405,SAC305
46,-0.12101947000409506,-0.1391313844045322,0.007293134989781984,0.17684152830495595,0.047526167105766765,4.546958725722582,4.913141153630092e-06,0.3525899064856628,0.059034693364863625,0.13395719634237546,0.059083382928279346,0.8102267210766217,0.10621243025374058,1.624329765189146e-05,0.5253266729615729,1.2023173896673298,3.3594982601612783e-06,0.7363991111217594,24.430857527728246,0.12256294106362234,2.257475340712692e-05,2.1643907372970278e-05,43.66170937995984,SAC205,SAC105,SAC305
47,0.08896816431900534,-0.05510838025746303,0.00781440598460331,0.07898096041966789,0.1793679140973837,4.211559267407353,4.2500770797638405e-06,0.2891955909551475,0.05805280679417989,0.14974997342684193,0.05845234562543654,0.8412319574380372,0.26366026484864974,1.6298787089478113e-05,0.922302590164964,2.1863191327576175,4.402289179114457e-06,0.7576786968528312,23.079213100184376,0.06215829440888576,2.0316237392914425e-05,2.751272651590448e-05,43.72117957809853,SAC205,SAC405,SAC405
48,0.0779113475599193,-0.07266069611813362,0.0008459926827799638,0.1372254648517801,0.09461074430918437,5.149907548539416,4.852774401775527e-06,0.25761284170292487,0.043827835966465716,0.14791620532242783,0.059196397959511114,0.8081490811069325,0.268449950149693,1.630997737115975e-05,0.9532465847340278,0.9708422336687649,7.642290544876551e-06,0.7405910892525853,22.5716450741131,0.05845432461176953,2.7296400301766413e-05,2.4398319708844084e-05,40.25897811329905,SAC305,SAC105,SAC405
49,0.06212916975075099,0.15433677744792082,0.0028542011542966005,0.06403711878381434,0.10423396635471839,9.616598391044262,4.258523860767276e-06,0.2746542637574737,0.04425335519835717,0.13420312624580885,0.05995310076526628,2.1436482213244257,0.27502294996369114,1.6533593828081914e-05,0.9359042091434562,0.8755800723375599,7.804090735209946e-06,0.6282731453721816,5.06896206129894,0.05525350664092929,2.2485853235132283e-05,2.193646583259485e-05,96.68959913631349,SAC105,SAC105,SAC405
50,-0.12260874737224767,-0.03545435569971707,0.007034876370846139,0.16499289309709433,0.049409254134632465,7.381334827806513,4.6970098619066795e-06,0.35459352740645367,0.057798243486324744,0.13495704006325349,0.05659434308002349,2.1747927044182918,0.1138553852010537,1.6258005822589738e-05,0.9229673013251813,1.2339180419490237,3.3507777259595136e-06,0.7609027809839942,24.426581662897835,0.06247432837331748,2.092766112433953e-05,2.1432545474429955e-05,43.70976455011815,SAC205,SAC105,SAC305
51,0.04535601253007247,-0.07600700371290625,0.000956312597578876,0.2913306453513602,0.06577581684367016,10.503685390119903,4.876440436131009e-06,0.36839387488815767,0.04323933283300653,0.10887148216727735,0.05527784793052564,0.7871036902618798,0.11862803343661853,1.667162207882577e-05,0.9188807869591691,1.073110295000141,8.433391583786664e-06,0.7193246334344363,6.44411348002661,0.1231731349669818,2.9332992859208765e-05,2.1758623906858862e-05,41.71037294027877,SAC205,SAC105,SAC405
52,0.06780044042140555,0.32283960539276213,0.0026039341881731195,0.06022121329506397,0.09996639740342406,13.268511391455517,4.1610937595259556e-06,0.7059070788409525,0.044338988173722435,0.13464212083753638,0.058606628077588624,2.180684613666663,0.26683670980404417,1.631365278079903e-05,0.9167997459797339,0.8755800723375599,7.4588308552876146e-06,0.7321231111747774,5.159209254943959,0.09298971605891648,2.0820320234127573e-05,2.193646583259485e-05,96.68959913631349,SAC205,SAC105,SAC105
53,-0.13602866966665578,0.06092918498773544,0.010665570355386088,0.055778730517580845,0.08697451019912406,6.659966606838654,4.358561767589727e-06,0.6392931274435862,0.040856301336651885,0.13393657003425508,0.05726789247065605,1.2348317823213728,0.2689068690987959,1.6442791342825018e-05,0.9653574911265653,0.9735364312387141,3.209707183448635e-06,0.5986020204793157,22.098087432381526,0.06299401316744999,2.0886807770756553e-05,2.0920539807567094e-05,44.27226571761336,SAC105,SAC405,SAC105
54,-0.05556488251698549,-0.062142214445714744,0.013670135383399597,0.07867481691975693,0.1763103189296089,4.224456710554363,4.2500770797638405e-06,0.323782910174162,0.04670675264626878,0.14974997342684193,0.05845016578606282,0.8425399696618816,0.26366026484864974,1.6297721754921352e-05,0.8426876379383118,2.1863191327576175,4.2722304347655674e-06,0.4430996344109669,9.928056942682414,0.06427527555718736,2.0338920748664603e-05,2.751272651590448e-05,104.40089342730079,SAC105,SAC405,SAC405
55,-0.0517729813275402,0.04268696444881028,0.010999894977949237,0.044254047571526255,0.14153258921345688,5.729194415608094,4.1728645469923315e-06,0.6546563087822288,0.04210962591279648,0.12575074785443502,0.056370942393728946,0.8278241318170666,0.2694718248128173,1.6316029405526192e-05,0.5764107720389513,1.0696301857232944,3.1367529570960846e-06,0.7487653463347907,9.809943362730431,0.12538752630191347,2.0515707884542697e-05,2.7914817986829636e-05,43.8315632016053,SAC105,SAC405,SAC105
